کد کتاب :,مترجم:,شابک:,قطع:,تعداد صفحه:,سال انتشار شمسی:,سال انتشار میلادی:,نوع جلد:,سری چاپ:,زودترین زمان ارسال:,name,eng_name,price,data_rating,title_rating,exists,discount,url,translator,publisher,author,tags,description,title,کد محصول :,زبان بازی:,درجه دشواری:,زمان تقریبی:,زبان کتاب:,کارگردان:,نوع رسانه:,تعداد حلقه:,نوع بسته بندی:,زبان اثر:,تعداد جلد:,آهنگساز:,نوازنده:,تصویرگر:,ابعاد:
34690,عادل فردوسی پوربهزاد توکلیعلی شهروز,978-6220106616,رقعی,142,1402,2019,شومیز,18,---,پی گیر اخبار نباشید,Stop Reading the News,"125,000",3.36,3.875,0,,https://www.iranketab.ir/book/23342-stop-reading-the-news,"[{'id': '1191', 'name': 'عادل فردوسی پور', 'url': 'https://www.iranketab.ir/profile/1191-adel-ferdosi-pour'}, {'id': '1192', 'name': 'بهزاد توکلی', 'url': 'https://www.iranketab.ir/profile/1192-behzad-tavakkoli'}, {'id': '1193', 'name': 'علی شهروز', 'url': 'https://www.iranketab.ir/profile/1193-ali-shahrouz'}]","{'id': '33', 'name': 'نشر چشمه', 'url': 'https://www.iranketab.ir/publisher/33-%d9%86%d8%b4%d8%b1-%da%86%d8%b4%d9%85%d9%87'}","{'id': '1190', 'name': 'رولف دوبلی', 'url': 'https://www.iranketab.ir/profile/1190-rolf-dobelli'}","[{'id': '167', 'name': 'دهه 2010 میلادی', 'url': 'https://www.iranketab.ir/tag/167-2010s'}, {'id': '247', 'name': 'ادبیات سوئیس', 'url': 'https://www.iranketab.ir/tag/247-swiss-literature'}, {'id': '292', 'name': 'سیاسی', 'url': 'https://www.iranketab.ir/tag/292-politics'}, {'id': '327', 'name': 'روانشناسی', 'url': 'https://www.iranketab.ir/tag/327-psychology'}]",در سال 2013 ، رولف دوبلی در مقابل روزنامه نگاران بزرگ ایستاد و اعلام کرد که اخبار را نمی خواند. این حرف او شورشی به پا کرد. حالا او سرانجام فلسفه ی خود را با جزئیات بیان می کند و آنچه را که می گوید، تمرین می کند: یک دهه است که اخبار را نمی خواند.«اخبار را دنبال نکنید»، مانیفست دوبلی درباره ی خطرات سمی ترین شکل اطلاعات، یعنی اخبار است. او صدمه ای را که اخبار به تمرکز و رفاه ما وارد می کند نشان می دهد، و اینکه چگونه احساس وظیفه ی بی جا می تواند رفتار ما را به جهتی اشتباه هدایت کند و آسیب های جبران ناپذیری به روان ما وارد کند.کتاب رولف دوبلی، اخبار را دنبال نکنید، راهنمایی ای درباره ی اینکه چگونه بدون اخبار زندگی کنیم است. در این کتاب بسیاری از دستاوردهای بالقوه ی چنین زندگی ای را به خواننده ارائه می دهد: اختلال کمتر، زمان بیشتر، اضطراب کمتر، بینش بیشتر در دنیای افزایش اختلال و تفرقه. اخبار را دنبال نکنید صدای خوشایندی از آرامش و خرد است.کتاب اخبار را دنبال نکنید یک ابزار حیاتی برای مدیریت چرخه ی اخبار ویروس کرونا و پیدا کردن تعادل و آرامش در زمان هرج و مرج و عدم اطمینان است.رولف دوبلی را کتاب را با روایت کردن زندگی خودش به عنوان یک معتاد به اخبار آغاز می کند و سپس در ادامه توضیح می دهد که چگونه توانسته است اعتیاد خود را کنار بگذارد و خواندن اخبار را متوقف کند.,,,,,,,,,,,,,,,,
113968,داود معظمی,978-9645302991,رقعی,530,1402,2000,شومیز,6,9 مهر,کتاب 	یادداشتهای علوم اعصاب,Neuroscience,"270,000",3.74,3.74,1,30 % تخفیف,https://www.iranketab.ir/book/113968-neuroscience,"[{'id': '35407', 'name': 'داود معظمی', 'url': 'https://www.iranketab.ir/profile/35407-%d8%af%d8%a7%d9%88%d8%af-%d9%85%d8%b9%d8%b8%d9%85%db%8c'}]","{'id': '2018', 'name': 'سمت', 'url': 'https://www.iranketab.ir/publisher/2018-%d8%b3%d9%85%d8%aa'}","{'id': nan, 'name': 'آلان لانگستاف', 'url': nan}","[{'id': '167', 'name': 'دهه 2010 میلادی', 'url': 'https://www.iranketab.ir/tag/167-2010s'}, {'id': '327', 'name': 'روانشناسی', 'url': 'https://www.iranketab.ir/tag/327-psychology'}, {'id': '437', 'name': 'ادبیات ایران', 'url': 'https://www.iranketab.ir/tag/437-iranian-literature'}]",علوم اعصاب یکی از سریعترین پیشرفتها را در میان سایر علوم داراست و درنتیجه کتب و مقالات مربوط به آن در حال افزایش است. منظور از این علم سعی در توصیف مکانیستیک یکی از پیچیده ترین موجودات جهان، یعنی مغز انسان، است. به علاوه علوم اعصاب علمی چندوجهی است و از دانشهای مختلف مانند بیوشیمی، بیولوژی مولکولی، فیزیولوژی، آناتومی، روانشناسی و پزشکی کمک می گیرد.به همین دلایل، با گذشت زمان، نویسندگان کتابهای علوم اعصاب برای نگارش کتب جدید و خلاصه شده و در عین حال قابل درک و محرک برای جستجوی بیشتر جهت دانشجویان این رشته با مشکلات بیشتری روبه رو می باشند. کتاب یادداشتهای علوم اعصاب جایگزینی برای کتب مرجع این رشته محسوب نمی شود، بلکه برای کمک به تفهیم مطالب این رشته از علوم و تکمیل کمبودهای احتمالی کتب مرجع نوشته شده است.,,,,,,,,,,,,,,,,
106010,محمود مزینانی,978-6222442019,رقعی,64,1401,2020,شومیز,1,10 مهر,کتاب دیوید بکهم کیست,Who Is David Beckham?,"75,000",3.59,3.59,1,30 % تخفیف,https://www.iranketab.ir/book/106010-who-is-david-beckham,"[{'id': '6098', 'name': 'محمود مزینانی', 'url': 'https://www.iranketab.ir/profile/6098-%d9%85%d8%ad%d9%85%d9%88%d8%af-%d9%85%d8%b2%db%8c%d9%86%d8%a7%d9%86%db%8c'}]","{'id': '30', 'name': 'پیدایش', 'url': 'https://www.iranketab.ir/publisher/30-%d9%be%db%8c%d8%af%d8%a7%db%8c%d8%b4'}","{'id': '56349', 'name': 'الن لابرک', 'url': 'https://www.iranketab.ir/profile/56349-ellen-labrecque'}","[{'id': '97', 'name': 'ادبیات آمریکا', 'url': 'https://www.iranketab.ir/tag/97-american-literature'}, {'id': '105', 'name': 'ادبیات معاصر', 'url': 'https://www.iranketab.ir/tag/105-contemporary-literature'}, {'id': '116', 'name': 'ادبیات نوجوان', 'url': 'https://www.iranketab.ir/tag/116-adolescent-literature'}, {'id': '133', 'name': 'زندگی نامه', 'url': 'https://www.iranketab.ir/tag/133-biography-stories'}, {'id': '139', 'name': 'ادبیات واقع گرایانه', 'url': 'https://www.iranketab.ir/tag/139-realism-literature'}, {'id': '505', 'name': 'کتاب نوجوان', 'url': 'https://www.iranketab.ir/tag/505-adolescence'}, {'id': '538', 'name': 'ورزشی', 'url': 'https://www.iranketab.ir/tag/538-sports'}, {'id': '801', 'name': 'دهه 2020 میلادی', 'url': 'https://www.iranketab.ir/tag/801-2020s'}, {'id': '1269', 'name': 'فوتبال', 'url': 'https://www.iranketab.ir/tag/1269-soccer'}]",,کیست چیست کجاست,,,,,,,,,,,,,,,
117327,ابوالفضل طاهریان ریزی,978-6222841393,رقعی,92,1400,2020,شومیز,1,12 مهر,دیوید بکهام چه کسی است؟,Who Is David Beckham?,"50,000",3.6,3.6,1,30 % تخفیف,https://www.iranketab.ir/book/106010-who-is-david-beckham,"[{'id': '68433', 'name': 'ابوالفضل طاهریان ریزی', 'url': 'https://www.iranketab.ir/profile/68433-%d8%a7%d8%a8%d9%88%d8%a7%d9%84%d9%81%d8%b6%d9%84-%d8%b7%d8%a7%d9%87%d8%b1%db%8c%d8%a7%d9%86-%d8%b1%db%8c%d8%b2%db%8c'}]","{'id': '2042', 'name': 'طاهریان', 'url': 'https://www.iranketab.ir/publisher/2042-%d8%b7%d8%a7%d9%87%d8%b1%db%8c%d8%a7%d9%86'}","{'id': '56349', 'name': 'الن لابرک', 'url': 'https://www.iranketab.ir/profile/56349-ellen-labrecque'}","[{'id': '97', 'name': 'ادبیات آمریکا', 'url': 'https://www.iranketab.ir/tag/97-american-literature'}, {'id': '105', 'name': 'ادبیات معاصر', 'url': 'https://www.iranketab.ir/tag/105-contemporary-literature'}, {'id': '116', 'name': 'ادبیات نوجوان', 'url': 'https://www.iranketab.ir/tag/116-adolescent-literature'}, {'id': '133', 'name': 'زندگی نامه', 'url': 'https://www.iranketab.ir/tag/133-biography-stories'}, {'id': '139', 'name': 'ادبیات واقع گرایانه', 'url': 'https://www.iranketab.ir/tag/139-realism-literature'}, {'id': '505', 'name': 'کتاب نوجوان', 'url': 'https://www.iranketab.ir/tag/505-adolescence'}, {'id': '538', 'name': 'ورزشی', 'url': 'https://www.iranketab.ir/tag/538-sports'}, {'id': '801', 'name': 'دهه 2020 میلادی', 'url': 'https://www.iranketab.ir/tag/801-2020s'}, {'id': '1269', 'name': 'فوتبال', 'url': 'https://www.iranketab.ir/tag/1269-soccer'}]",,,,,,,,,,,,,,,,,
40562,نازنین موفق,978-6229564653,رحلی,36,1401,2011,شومیز,9,9 مهر,کتاب نجات یک بادبادک,Stuck,"90,000",3.56,3.56,1,20 % تخفیف,https://www.iranketab.ir/book/40562-stuck,"[{'id': '23243', 'name': 'نازنین موفق', 'url': 'https://www.iranketab.ir/profile/23243-%d9%86%d8%a7%d8%b2%d9%86%db%8c%d9%86-%d9%85%d9%88%d9%81%d9%82'}]","{'id': '1547', 'name': 'میچکا (مبتکران)', 'url': 'https://www.iranketab.ir/publisher/1547-%d9%85%db%8c%da%86%da%a9%d8%a7-%d9%85%d8%a8%d8%aa%da%a9%d8%b1%d8%a7%d9%86'}","{'id': '2308', 'name': 'الیور جفرز', 'url': 'https://www.iranketab.ir/profile/2308-oliver-jeffers'}","[{'id': '27', 'name': 'داستان فانتزی', 'url': 'https://www.iranketab.ir/tag/27-fantasy-stories'}, {'id': '97', 'name': 'ادبیات آمریکا', 'url': 'https://www.iranketab.ir/tag/97-american-literature'}, {'id': '103', 'name': 'ادبیات داستانی', 'url': 'https://www.iranketab.ir/tag/103-fiction'}, {'id': '113', 'name': 'داستان کمدی (طنز)', 'url': 'https://www.iranketab.ir/tag/113-comedy-stories'}, {'id': '114', 'name': 'ادبیات کودک و نوجوان', 'url': 'https://www.iranketab.ir/tag/114-childrens-literature'}, {'id': '167', 'name': 'دهه 2010 میلادی', 'url': 'https://www.iranketab.ir/tag/167-2010s'}, {'id': '504', 'name': 'کتاب کودک', 'url': 'https://www.iranketab.ir/tag/504-children%e2%80%99s-book'}, {'id': '539', 'name': 'کتاب مصور', 'url': 'https://www.iranketab.ir/tag/539-comic-books'}]",کتاب « نجات یک بادبادک » نوشته « الیور جفرز» با ترجمه « نازنین موفق » توسط انتشارات « میچکا (مبتکران)» به چاپ رسیده است. آیا فلوید هرگز بادبادک خود را پس خواهد گرفت؟ کتابی خنده دار با پایانی شگفت انگیز.قصه از جایی شروع شد که بادبادک فلوید لای شاخ و برگ درختی گیر کرد. او برای پایین آوردن بادبادکش اول لنگه کفش نازنینش را به سمت بادبادک پرتاب کرد، اما آن هم لای شاخ و برگ درخت گیر کرد و مجبور شد برای پایین آوردنش، آن یکی لنگه کفشش را هم پرتاب کند ولی آن هم گیر کرد. برای پایین آوردن کفش‌هایش، گربه‌اش را پرتاب کرد که آن هم بالای درخت گیر کرد و برای پایین آوردن گربه‌اش نردبان را پرتاب کرد و...نجات یک بادبادک داستانی است خنده‌دار درباره‌ی حل مسئله و ابتکار از الیور جفرز، تصویرگر و نویسنده‌ی معروف.این کتاب برنده‌ی جایزه‌ی منتخب ویراستار کتاب کودک ایتالیا و جایزه‌ی اوربیل برای بهترین تصویرسازی از طرف کتاب‌فروشان مستقل کتاب کودک ایتالیا شده است.,,,,,,,,,,,,,,,,
114786,,‫‬‭‎964-5943671,خشتی,,1394,,شومیز,5,10 مهر,کتاب 	چیستان ها,Chistans,"60,000",3.66,3.66,1,30 % تخفیف,https://www.iranketab.ir/book/114786-chistans,[],"{'id': '1482', 'name': 'مهاجر', 'url': 'https://www.iranketab.ir/publisher/1482-%d9%85%d9%87%d8%a7%d8%ac%d8%b1'}",,"[{'id': '168', 'name': 'دهه 2000 میلادی', 'url': 'https://www.iranketab.ir/tag/168-2000s'}, {'id': '437', 'name': 'ادبیات ایران', 'url': 'https://www.iranketab.ir/tag/437-iranian-literature'}, {'id': '539', 'name': 'کتاب مصور', 'url': 'https://www.iranketab.ir/tag/539-comic-books'}]",مجموعه پنج جلدی چیستان‌ها با انتخاب معماها و چیستان‌های زیبا و ساده ایرانی و دسته‌بندی آن‌ها در موضوعات: حیوانات، گیاهان، اشیا، انسان و اسم‌ها سعی دارد تا علاوه بر بازنمایی بخشی از فرهنگ فولکلور ایران، ذهن کنجکاو و فعال کودکان را نیز برای یافتن پاسخ‌ها قلقلک دهد. این کتاب در قطع خشتی کوچک به چاپ رسیده است.,مجموعه 5 جلدی,,,,,,,,,,,5,,,,
,,,,,,,,,---,آلبوم موسیقی گلنوش,Golnush,"180,000",3.07,3.07,0,,https://www.iranketab.ir/book/78887-golnush,"[{'id': '42104', 'name': 'سیمین آقارضی', 'url': 'https://www.iranketab.ir/profile/42104-%d8%b3%db%8c%d9%85%db%8c%d9%86-%d8%a2%d9%82%d8%a7%d8%b1%d8%b6%db%8c'}, {'id': '41923', 'name': 'پریچهر خواجه', 'url': 'https://www.iranketab.ir/profile/41923-%d9%be%d8%b1%db%8c%da%86%d9%87%d8%b1-%d8%ae%d9%88%d8%a7%d8%ac%d9%87'}]","{'id': '1856', 'name': 'موسسه فرهنگی و هنری ماهور', 'url': 'https://www.iranketab.ir/publisher/1856-%d9%85%d9%88%d8%b3%d8%b3%d9%87-%d9%81%d8%b1%d9%87%d9%86%da%af%db%8c-%d9%88-%d9%87%d9%86%d8%b1%db%8c-%d9%85%d8%a7%d9%87%d9%88%d8%b1'}",,"[{'id': '1114', 'name': 'صوتی و تصویری', 'url': 'https://www.iranketab.ir/tag/1114-video-and-audio-content'}, {'id': '1138', 'name': 'موسیقی', 'url': 'https://www.iranketab.ir/tag/1138-music'}, {'id': '1164', 'name': 'موسیقی سنتی و محلی', 'url': 'https://www.iranketab.ir/tag/1164-traditional-and-folk-music'}]",چهل قطعه برای‌ ساز قانونمجموعه‌ای از ساخته‌ها و بداهه‌نوازی‌های سیمین آقارضی برای ساز قانون که توسط پریچهر خواجه گردآوری و تنظیم و اجرا شده است. دستگاه‌های چهارگاه، شور، ماهور، سه‌گاه و آوازهای دشتی، بیات ترک، بیات اصفهان و شوشتری در این دو سی‌دی نواخته شده اند.,,78887,,,,,,CD,1,قاب شیشه ای,فارسی,,سیمین آقارضی,پریچهر خواجه,,
72186,,978-9643294489,رقعی,159,1400,,شومیز,1,10 مهر,کتاب میم تا کآباد,Mim ta Kabad,"49,000",3.76,3.76,1,25 % تخفیف,https://www.iranketab.ir/book/72186-mim-ta-kabad,[],"{'id': '18', 'name': 'آگه', 'url': 'https://www.iranketab.ir/publisher/18-%d8%a2%da%af%d9%87'}","{'id': '39834', 'name': 'نغمه کرم نژاد', 'url': 'https://www.iranketab.ir/profile/39834-%d9%86%d8%ba%d9%85%d9%87-%da%a9%d8%b1%d9%85-%d9%86%da%98%d8%a7%d8%af'}","[{'id': '103', 'name': 'ادبیات داستانی', 'url': 'https://www.iranketab.ir/tag/103-fiction'}, {'id': '265', 'name': 'مجموعه داستان', 'url': 'https://www.iranketab.ir/tag/265-collections'}, {'id': '356', 'name': 'داستان کوتاه', 'url': 'https://www.iranketab.ir/tag/356-short-story'}, {'id': '437', 'name': 'ادبیات ایران', 'url': 'https://www.iranketab.ir/tag/437-iranian-literature'}]",مجموعه‌‌داستان «میم تاکآباد» شامل 12 داستان است که هر کدام بار راز و سری پنهان را بر دوش می‌کشند. هم در ساختار و هم معنا. هر قصه به شکلی در این پیشگاه تاریک روشنای انتظار به تماشا نشسته‌ است. در انتظار و به تماشای معجزه که هنوز هم می‌تواند بشود.,(مجموعه داستان),,,,,,,,,,,,,,,
,,606-9000609011,پالتویی,160,,,زرکوب,,---,دفتر واژگان زبان 80 برگ,Notebook,"25,000",3.62,3.62,0,,https://www.iranketab.ir/book/75546-notebook,[],"{'id': '2893', 'name': 'دش نوت', 'url': 'https://www.iranketab.ir/publisher/2893-%d8%af%d8%b4-%d9%86%d9%88%d8%aa'}",,"[{'id': '1213', 'name': 'دفتر یادداشت', 'url': 'https://www.iranketab.ir/tag/1213-notebook'}, {'id': '1217', 'name': 'دفتر یادداشت خط دار', 'url': 'https://www.iranketab.ir/tag/1217-linear-notebook'}]",,(سه لتی،سیمی),75546,,,,,,,,,,,,,,
25602,حمید دشتی,978-2000804239,رقعی,120,1399,2010,شومیز,1,12 مهر,کتاب خرس های قطبی,Polar Bears,"85,000",3.14,5,1,20 % تخفیف,https://www.iranketab.ir/book/25602-polar-bears,"[{'id': '4596', 'name': 'حمید دشتی', 'url': 'https://www.iranketab.ir/profile/4596-hamid-dashti'}]","{'id': '40', 'name': 'روزنه', 'url': 'https://www.iranketab.ir/publisher/40-%d8%b1%d9%88%d8%b2%d9%86%d9%87'}","{'id': '117', 'name': 'مارک هادون', 'url': 'https://www.iranketab.ir/profile/117-mark-haddon'}","[{'id': '29', 'name': 'ادبیات انگلیس', 'url': 'https://www.iranketab.ir/tag/29-english-literature'}, {'id': '167', 'name': 'دهه 2010 میلادی', 'url': 'https://www.iranketab.ir/tag/167-2010s'}, {'id': '285', 'name': 'ادبیات نمایشی', 'url': 'https://www.iranketab.ir/tag/285-dramatic-literature'}, {'id': '630', 'name': 'سینما و تئاتر', 'url': 'https://www.iranketab.ir/tag/630-cinema-theatre'}]",,,,,,,,,,,,,,,,,
55099,,978-6007152713,وزیری,392,1400,,شومیز,1,12 مهر,کتاب مدل های حیوانی بیماری های روانی 1,Depression,"92,000",3.27,3.27,1,25 % تخفیف,https://www.iranketab.ir/book/55099-depression,[],"{'id': '1193', 'name': 'سایه سخن', 'url': 'https://www.iranketab.ir/publisher/1193-%d8%b3%d8%a7%db%8c%d9%87-%d8%b3%d8%ae%d9%86'}","{'id': '5957', 'name': 'شیرعلی خرامین', 'url': 'https://www.iranketab.ir/profile/5957-%d8%b4%db%8c%d8%b1%d8%b9%d9%84%db%8c-%d8%ae%d8%b1%d8%a7%d9%85%db%8c%d9%86'}","[{'id': '291', 'name': 'فلسفی', 'url': 'https://www.iranketab.ir/tag/291-philosophy'}, {'id': '300', 'name': 'تاریخی', 'url': 'https://www.iranketab.ir/tag/300-historical'}, {'id': '327', 'name': 'روانشناسی', 'url': 'https://www.iranketab.ir/tag/327-psychology'}, {'id': '437', 'name': 'ادبیات ایران', 'url': 'https://www.iranketab.ir/tag/437-iranian-literature'}]",این کتاب ابتدا تاریخچۀ به‌کارگیری مدل‌های حیوانی را در مطالعۀ ویژگی‌های رفتاری انسان بررسی می‌کند و سپس به فلسفه و راهنمایی این مدل‌ها می‌پردازد.,(افسردگی),,,,,,,,,,,,,,,
